Image,Emotion,Hair_length,Hair_color,Eye,Gender,Ethnicity,Age
./images/92_512.jpg,joy,medium,blond,blue,female,white,young-adult
./images/92_512.jpg,joy,medium,blond,blue,female,white,young-adult
./images/93_512.jpg,joy,medium,blond,blue,female,white,elderly
./images/93_512.jpg,joy,medium,blond,blue,female,white,elderly
./images/93_512.jpg,joy,medium,blond,blue,female,white,elderly
./images/93_512.jpg,joy,medium,blond,blue,female,white,elderly
./images/93_512.jpg,joy,medium,blond,blue,female,white,elderly
./images/94_512.jpg,neutral,long,blond,brown,female,white,young-adult
./images/94_512.jpg,neutral,long,blond,brown,female,white,young-adult
./images/94_512.jpg,neutral,long,blond,brown,female,white,young-adult
./images/94_512.jpg,neutral,long,blond,brown,female,white,young-adult
./images/94_512.jpg,neutral,long,blond,brown,female,white,young-adult
./images/95_512.jpg,joy,medium,blond,grey,female,white,adult
./images/95_512.jpg,joy,medium,blond,grey,female,white,adult
./images/95_512.jpg,joy,medium,blond,grey,female,white,adult
./images/95_512.jpg,joy,medium,blond,grey,female,white,adult
./images/95_512.jpg,joy,medium,blond,grey,female,white,adult
./images/96_512.jpg,joy,medium,blond,blue,female,white,elderly
./images/96_512.jpg,joy,medium,blond,blue,female,white,elderly
./images/96_512.jpg,joy,medium,blond,blue,female,white,elderly
./images/96_512.jpg,joy,medium,blond,blue,female,white,elderly
./images/96_512.jpg,joy,medium,blond,blue,female,white,elderly
./images/97_512.jpg,joy,short,blond,brown,male,white,child
./images/97_512.jpg,joy,short,blond,brown,male,white,child
./images/97_512.jpg,joy,short,blond,brown,male,white,child
./images/97_512.jpg,joy,short,blond,brown,male,white,child
./images/97_512.jpg,joy,short,blond,brown,male,white,child
./images/98_512.jpg,joy,medium,blond,grey,female,white,elderly
./images/98_512.jpg,joy,medium,blond,grey,female,white,elderly
./images/98_512.jpg,joy,medium,blond,grey,female,white,elderly
./images/98_512.jpg,joy,medium,blond,grey,female,white,elderly
./images/98_512.jpg,joy,medium,blond,grey,female,white,elderly
./images/99_512.jpg,joy,short,blond,brown,male,white,adult
./images/99_512.jpg,joy,short,blond,brown,male,white,adult
./images/99_512.jpg,joy,short,blond,brown,male,white,adult
./images/99_512.jpg,joy,short,blond,brown,male,white,adult
./images/99_512.jpg,joy,short,blond,brown,male,white,adult
./images/100_512.jpg,joy,short,blond,brown,female,white,elderly
./images/100_512.jpg,joy,short,blond,brown,female,white,elderly
./images/100_512.jpg,joy,short,blond,brown,female,white,elderly
./images/100_512.jpg,joy,short,blond,brown,female,white,elderly
./images/100_512.jpg,joy,short,blond,brown,female,white,elderly
