,age,gender,race,eye_color,hair_color,beard,image
8356,4,1,0,0,2,1,images/043357.jpg
8357,4,1,1,1,2,1,images/043358.jpg
8358,4,0,0,2,3,0,images/043359.jpg
8359,3,1,0,2,0,1,images/043360.jpg
8360,3,1,0,1,2,1,images/043361.jpg
8361,3,0,0,2,2,0,images/043362.jpg
8362,3,1,0,1,2,1,images/043363.jpg
8363,4,1,1,2,0,1,images/043364.jpg
8364,3,0,0,0,2,1,images/043365.jpg
8365,4,1,1,1,0,1,images/043366.jpg
8366,3,1,0,2,1,1,images/043367.jpg
8367,4,1,0,2,2,1,images/043368.jpg
8368,3,0,0,0,0,1,images/043369.jpg
8369,4,0,0,0,1,1,images/043370.jpg
8370,3,1,0,1,0,1,images/043371.jpg
8371,4,1,0,1,0,1,images/043372.jpg
8372,4,1,1,1,2,1,images/043373.jpg
8373,4,0,0,0,1,1,images/043374.jpg
8374,4,0,0,0,2,0,images/043375.jpg
8375,4,1,1,1,0,1,images/043376.jpg
8376,4,1,0,0,3,0,images/043377.jpg
8377,3,1,0,1,0,0,images/043378.jpg
8378,4,1,1,1,2,1,images/043379.jpg
8379,3,0,0,0,1,1,images/043380.jpg
8380,4,1,1,1,3,1,images/043381.jpg
8381,4,1,0,1,0,1,images/043382.jpg
8382,4,0,0,0,1,1,images/043383.jpg
8383,3,1,1,1,2,1,images/043384.jpg
8384,4,1,0,2,0,1,images/043385.jpg
8385,3,0,0,1,0,0,images/043386.jpg
8386,3,1,0,0,2,0,images/043387.jpg
8387,4,1,1,1,0,1,images/043388.jpg
8388,3,0,0,0,2,1,images/043389.jpg
8389,4,1,1,1,3,0,images/043390.jpg
8390,4,1,0,1,2,1,images/043391.jpg
8391,0,0,0,0,1,1,images/043392.jpg
8392,4,0,0,0,1,1,images/043393.jpg
8393,4,1,1,1,2,1,images/043394.jpg
8394,4,1,1,1,0,0,images/043395.jpg
8395,4,0,0,1,1,1,images/043396.jpg
8396,4,1,1,1,0,1,images/043397.jpg
8397,3,1,0,1,0,1,images/043398.jpg
8398,3,0,0,0,1,1,images/043399.jpg
8399,4,1,1,0,2,1,images/043400.jpg
8400,4,1,1,1,0,0,images/043401.jpg
8401,4,1,1,1,0,1,images/043402.jpg
8402,4,1,0,2,2,1,images/043403.jpg
8403,4,1,1,1,1,0,images/043404.jpg
8404,3,0,0,2,0,1,images/043405.jpg
8405,3,1,1,1,2,1,images/043406.jpg
8406,4,1,0,1,2,1,images/043407.jpg
8407,3,0,0,0,1,0,images/043408.jpg
8408,3,1,0,1,0,1,images/043409.jpg
8409,4,1,0,2,0,0,images/043410.jpg
8410,4,0,0,1,2,0,images/043411.jpg
8411,4,1,0,1,2,1,images/043412.jpg
8412,4,1,0,0,2,1,images/043413.jpg
8413,4,0,0,0,2,1,images/043414.jpg
8414,4,0,0,2,2,1,images/043415.jpg
8415,3,0,0,0,3,1,images/043416.jpg
8416,4,1,0,1,0,1,images/043417.jpg
8417,3,1,0,1,3,1,images/043418.jpg
8418,4,0,1,1,2,1,images/043419.jpg
8419,4,1,1,2,2,0,images/043420.jpg
8420,4,1,0,1,1,1,images/043421.jpg
8421,3,0,0,0,2,1,images/043422.jpg
8422,3,0,0,0,2,1,images/043423.jpg
8423,4,1,1,1,0,1,images/043424.jpg
8424,4,1,0,2,0,1,images/043425.jpg
8425,4,1,1,0,2,1,images/043426.jpg
8426,3,1,0,2,0,1,images/043427.jpg
8427,4,1,1,2,2,1,images/043428.jpg
8428,3,1,0,0,3,1,images/043429.jpg
8429,4,1,1,2,2,1,images/043430.jpg
8430,3,1,0,1,2,1,images/043431.jpg
8431,4,1,1,1,0,0,images/043432.jpg
8432,4,1,0,2,3,1,images/043433.jpg
8433,4,0,0,2,0,0,images/043434.jpg
8434,4,0,0,0,0,1,images/043435.jpg
8435,4,0,0,2,2,0,images/043436.jpg
8436,4,1,1,0,2,1,images/043437.jpg
8437,3,0,0,1,0,0,images/043438.jpg
8438,4,1,1,1,0,1,images/043439.jpg
8439,4,1,0,1,0,1,images/043440.jpg
8440,3,1,0,0,1,1,images/043441.jpg
8441,3,1,0,2,0,1,images/043442.jpg
8442,4,0,0,0,3,1,images/043443.jpg
8443,3,1,0,0,1,1,images/043444.jpg
8444,4,0,1,0,3,1,images/043445.jpg
8445,3,1,0,1,0,0,images/043446.jpg
8446,4,0,0,2,2,1,images/043447.jpg
8447,4,1,0,0,1,1,images/043448.jpg
8448,3,1,0,1,1,1,images/043449.jpg
8449,4,1,0,2,0,1,images/043450.jpg
8450,3,0,0,0,1,1,images/043451.jpg
8451,4,0,1,1,0,0,images/043452.jpg
8452,4,1,1,1,0,0,images/043453.jpg
8453,4,0,1,2,2,1,images/043454.jpg
8454,4,1,0,2,2,1,images/043455.jpg
8455,3,1,0,0,2,1,images/043456.jpg
8456,4,1,0,0,2,1,images/043457.jpg
8457,3,0,0,2,0,0,images/043458.jpg
8458,4,1,0,0,2,0,images/043459.jpg
8459,3,1,0,0,2,1,images/043460.jpg
8460,4,0,1,1,0,1,images/043461.jpg
8461,4,1,0,0,2,1,images/043462.jpg
8462,0,0,0,0,1,1,images/043463.jpg
8463,3,0,0,1,2,1,images/043464.jpg
8464,4,0,0,2,1,0,images/043465.jpg
8465,3,0,0,2,3,1,images/043466.jpg
8466,4,1,1,1,0,1,images/043467.jpg
8467,4,1,1,2,0,1,images/043468.jpg
8468,4,1,1,1,0,0,images/043469.jpg
8469,4,1,1,1,0,0,images/043470.jpg
8470,3,1,0,1,0,1,images/043471.jpg
8471,3,1,0,1,1,1,images/043472.jpg
8472,4,1,0,2,0,1,images/043473.jpg
8473,4,1,0,2,0,0,images/043474.jpg
8474,4,1,1,2,0,1,images/043475.jpg
8475,3,0,0,2,1,1,images/043476.jpg
8476,4,1,0,0,1,0,images/043477.jpg
8477,4,1,1,1,0,1,images/043478.jpg
8478,4,1,1,1,3,0,images/043479.jpg
8479,3,1,0,2,2,1,images/043480.jpg
8480,4,1,0,1,0,0,images/043481.jpg
8481,4,1,1,1,2,1,images/043482.jpg
8482,4,0,0,2,1,1,images/043483.jpg
8483,4,0,1,0,3,0,images/043484.jpg
8484,4,1,1,2,2,1,images/043485.jpg
8485,4,0,0,0,2,1,images/043486.jpg
8486,3,1,0,2,1,1,images/043487.jpg
8487,3,1,0,0,2,1,images/043488.jpg
8488,3,1,0,2,0,0,images/043489.jpg
8489,4,1,0,2,0,1,images/043490.jpg
8490,4,0,0,1,0,0,images/043491.jpg
8491,3,1,0,2,0,1,images/043492.jpg
8492,4,0,0,1,1,1,images/043493.jpg
8493,4,1,1,0,0,1,images/043494.jpg
8494,3,0,0,1,0,0,images/043495.jpg
8495,4,0,0,2,3,1,images/043496.jpg
8496,3,1,0,1,2,1,images/043497.jpg
8497,4,1,0,1,2,1,images/043498.jpg
8498,4,1,0,1,0,1,images/043499.jpg
8499,3,1,0,1,3,1,images/043500.jpg
8500,4,1,1,2,1,1,images/043501.jpg
8501,3,1,0,0,0,0,images/043502.jpg
8502,3,1,1,2,1,1,images/043503.jpg
8503,4,1,0,1,0,1,images/043504.jpg
8504,3,1,0,1,0,1,images/043505.jpg
8505,3,1,0,0,3,1,images/043506.jpg
8506,3,1,0,2,2,1,images/043507.jpg
8507,3,0,0,2,1,1,images/043508.jpg
8508,4,0,0,1,3,1,images/043509.jpg
8509,3,1,0,0,0,0,images/043510.jpg
8510,4,1,0,1,0,1,images/043511.jpg
8511,4,1,1,1,0,1,images/043512.jpg
8512,4,0,0,2,2,1,images/043513.jpg
8513,4,1,1,1,0,1,images/043514.jpg
8514,3,0,0,0,3,0,images/043515.jpg
8515,4,0,0,2,2,0,images/043516.jpg
8516,4,1,1,1,2,1,images/043517.jpg
8517,4,1,1,2,2,1,images/043518.jpg
8518,4,0,0,0,2,1,images/043519.jpg
8519,4,1,0,0,1,1,images/043520.jpg
8520,4,1,1,1,0,1,images/043521.jpg
8521,3,1,0,0,0,1,images/043522.jpg
8522,4,1,1,1,2,1,images/043523.jpg
8523,3,1,1,1,2,1,images/043524.jpg
8524,3,0,0,1,2,0,images/043525.jpg
8525,4,0,0,2,0,0,images/043526.jpg
8526,4,1,1,1,2,1,images/043527.jpg
8527,3,1,1,0,2,1,images/043528.jpg
8528,4,0,0,0,2,1,images/043529.jpg
8529,3,0,0,1,1,1,images/043530.jpg
8530,4,0,0,0,1,1,images/043531.jpg
8531,3,0,0,2,0,1,images/043532.jpg
8532,3,1,0,2,1,0,images/043533.jpg
8533,4,1,1,1,0,0,images/043534.jpg
8534,3,1,0,0,0,1,images/043535.jpg
8535,3,1,1,0,2,1,images/043536.jpg
8536,4,0,0,0,0,1,images/043537.jpg
8537,3,0,1,1,0,1,images/043538.jpg
8538,3,1,0,1,2,1,images/043539.jpg
8539,3,1,0,1,0,0,images/043540.jpg
8540,3,1,0,2,2,1,images/043541.jpg
8541,4,0,0,0,2,1,images/043542.jpg
8542,3,1,0,1,0,1,images/043543.jpg
8543,3,1,0,1,0,1,images/043544.jpg
8544,3,1,0,1,2,1,images/043545.jpg
8545,4,1,0,0,2,1,images/043546.jpg
8546,4,1,1,1,0,1,images/043547.jpg
8547,3,0,0,1,1,1,images/043548.jpg
8548,4,0,1,2,2,1,images/043549.jpg
8549,3,1,0,0,1,1,images/043550.jpg
8550,3,1,0,0,1,1,images/043551.jpg
8551,4,1,1,2,2,1,images/043552.jpg
8552,4,1,0,1,3,0,images/043553.jpg
8553,3,1,0,2,3,0,images/043554.jpg
8554,4,1,0,0,1,1,images/043555.jpg
8555,3,0,0,1,3,0,images/043556.jpg
8556,0,1,0,2,3,1,images/043557.jpg
8557,4,1,1,2,1,1,images/043558.jpg
8558,4,1,0,0,2,1,images/043559.jpg
8559,4,1,1,1,2,1,images/043560.jpg
8560,4,1,0,1,2,0,images/043561.jpg
8561,4,0,0,2,2,1,images/043562.jpg
8562,4,1,0,1,3,0,images/043563.jpg
8563,4,1,0,1,0,1,images/043564.jpg
8564,4,1,1,2,2,1,images/043565.jpg
8565,4,1,1,1,2,1,images/043566.jpg
8566,3,0,0,0,3,1,images/043567.jpg
8567,3,0,0,0,1,1,images/043568.jpg
8568,3,0,0,2,2,1,images/043569.jpg
8569,3,1,0,1,0,1,images/043570.jpg
8570,0,1,0,2,1,1,images/043571.jpg
8571,3,0,0,0,3,1,images/043572.jpg
8572,3,1,0,2,0,1,images/043573.jpg
8573,4,1,1,1,0,1,images/043574.jpg
8574,4,0,0,0,1,1,images/043575.jpg
8575,4,0,1,1,0,1,images/043576.jpg
8576,4,1,1,1,3,1,images/043577.jpg
8577,4,1,0,1,2,1,images/043578.jpg
8578,4,1,0,1,0,0,images/043579.jpg
8579,4,1,1,2,2,1,images/043580.jpg
8580,4,1,0,2,0,1,images/043581.jpg
8581,3,0,0,2,1,0,images/043582.jpg
8582,3,0,0,2,0,1,images/043583.jpg
8583,3,1,1,1,0,1,images/043584.jpg
8584,4,1,1,2,0,0,images/043585.jpg
8585,3,1,0,1,0,1,images/043586.jpg
8586,3,1,1,1,0,1,images/043587.jpg
8587,4,1,1,1,0,1,images/043588.jpg
8588,4,0,0,2,1,1,images/043589.jpg
8589,4,1,1,2,2,1,images/043590.jpg
8590,4,0,0,2,2,0,images/043591.jpg
8591,4,1,0,1,2,1,images/043592.jpg
8592,4,0,0,0,2,1,images/043593.jpg
8593,4,1,0,1,1,1,images/043594.jpg
8594,3,1,1,0,2,1,images/043595.jpg
8595,3,0,0,2,3,1,images/043596.jpg
8596,4,1,0,1,0,1,images/043597.jpg
8597,4,0,0,2,1,1,images/043598.jpg
8598,4,1,0,2,0,1,images/043599.jpg
8599,3,1,0,1,0,1,images/043600.jpg
8600,3,0,0,0,1,1,images/043601.jpg
8601,3,1,0,1,0,1,images/043602.jpg
8602,3,0,0,0,1,1,images/043603.jpg
8603,3,1,0,0,0,1,images/043604.jpg
8604,4,1,1,1,0,0,images/043605.jpg
8605,3,0,0,2,2,1,images/043606.jpg
8606,4,0,0,1,2,0,images/043607.jpg
8607,4,0,1,0,0,1,images/043608.jpg
8608,4,1,1,1,2,1,images/043609.jpg
8609,4,1,1,1,0,1,images/043610.jpg
8610,3,0,0,0,3,1,images/043611.jpg
8611,4,1,1,1,0,1,images/043612.jpg
8612,4,1,1,1,0,1,images/043613.jpg
8613,3,0,0,2,0,0,images/043614.jpg
8614,3,1,0,1,2,1,images/043615.jpg
8615,0,0,0,2,1,1,images/043616.jpg
8616,4,1,1,1,2,1,images/043617.jpg
8617,4,1,1,1,0,1,images/043618.jpg
8618,4,0,0,2,3,0,images/043619.jpg
8619,3,0,0,1,2,0,images/043620.jpg
8620,4,1,1,1,0,0,images/043621.jpg
8621,4,0,1,1,2,1,images/043622.jpg
8622,4,1,1,0,2,1,images/043623.jpg
8623,4,0,0,2,2,1,images/043624.jpg
8624,3,1,0,0,3,1,images/043625.jpg
8625,4,1,1,1,0,1,images/043626.jpg
8626,4,1,1,1,0,1,images/043627.jpg
8627,4,1,0,2,2,1,images/043628.jpg
8628,4,0,1,1,2,1,images/043629.jpg
8629,4,0,0,2,2,0,images/043630.jpg
8630,4,0,0,1,2,1,images/043631.jpg
8631,4,0,0,0,2,1,images/043632.jpg
8632,3,0,0,2,1,1,images/043633.jpg
8633,4,1,0,1,2,0,images/043634.jpg
8634,3,0,0,1,0,0,images/043635.jpg
8635,4,0,1,2,2,0,images/043636.jpg
8636,4,1,1,1,0,1,images/043637.jpg
8637,0,0,0,0,1,1,images/043638.jpg
8638,4,1,1,2,2,1,images/043639.jpg
8639,4,1,1,1,2,1,images/043640.jpg
8640,3,1,1,2,1,1,images/043641.jpg
8641,4,1,1,1,0,1,images/043642.jpg
8642,4,0,0,1,2,0,images/043643.jpg
8643,4,0,0,1,3,1,images/043644.jpg
8644,3,1,0,1,0,1,images/043645.jpg
8645,3,1,0,0,2,1,images/043646.jpg
8646,3,1,0,1,2,1,images/043647.jpg
8647,4,0,0,2,3,0,images/043648.jpg
8648,0,0,0,0,3,0,images/043649.jpg
8649,3,0,0,1,3,1,images/043650.jpg
8650,4,1,1,0,2,1,images/043651.jpg
8651,4,1,1,1,2,1,images/043652.jpg
8652,4,1,0,1,0,1,images/043653.jpg
8653,4,1,1,2,2,1,images/043654.jpg
8654,4,1,1,1,0,1,images/043655.jpg
8655,4,0,0,2,0,0,images/043656.jpg
8656,4,1,0,0,2,1,images/043657.jpg
8657,4,1,0,1,2,1,images/043658.jpg
8658,4,0,0,2,0,1,images/043659.jpg
8659,4,1,0,1,2,0,images/043660.jpg
8660,4,0,0,0,1,0,images/043661.jpg
8661,3,1,0,2,1,1,images/043662.jpg
8662,3,0,0,2,3,1,images/043663.jpg
8663,3,0,0,1,1,1,images/043664.jpg
8664,4,0,0,1,0,0,images/043665.jpg
8665,4,0,1,0,2,0,images/043666.jpg
8666,4,0,0,1,0,0,images/043667.jpg
8667,4,0,0,1,0,0,images/043668.jpg
8668,4,1,1,0,2,1,images/043669.jpg
8669,4,1,1,0,2,1,images/043670.jpg
8670,4,1,0,0,2,1,images/043671.jpg
8671,4,0,0,1,2,0,images/043672.jpg
8672,3,0,0,2,3,1,images/043673.jpg
8673,4,0,1,1,0,1,images/043674.jpg
8674,4,1,0,1,0,1,images/043675.jpg
8675,4,0,0,0,0,1,images/043676.jpg
8676,4,0,0,2,1,1,images/043677.jpg
8677,4,1,0,0,0,0,images/043678.jpg
8678,4,0,0,2,0,1,images/043679.jpg
8679,4,1,1,1,3,1,images/043680.jpg
8680,4,1,0,2,2,1,images/043681.jpg
8681,3,1,0,0,2,1,images/043682.jpg
8682,4,1,1,1,1,1,images/043683.jpg
8683,4,0,0,0,2,1,images/043684.jpg
8684,4,1,1,0,0,0,images/043685.jpg
8685,4,0,0,1,2,1,images/043686.jpg
8686,4,1,0,1,0,1,images/043687.jpg
8687,4,1,1,1,0,1,images/043688.jpg
8688,4,1,0,0,0,1,images/043689.jpg
8689,4,1,0,1,1,1,images/043690.jpg
8690,4,1,1,2,0,1,images/043691.jpg
8691,3,1,0,0,0,0,images/043692.jpg
8692,4,0,1,2,2,0,images/043693.jpg
8693,3,0,0,0,2,1,images/043694.jpg
8694,4,1,0,2,0,1,images/043695.jpg
8695,3,1,0,1,0,1,images/043696.jpg
8696,4,1,1,1,2,1,images/043697.jpg
8697,4,1,1,1,0,1,images/043698.jpg
8698,4,1,0,0,2,0,images/043699.jpg
8699,4,1,1,2,2,1,images/043700.jpg
8700,4,1,1,1,3,1,images/043701.jpg
8701,4,0,1,1,0,1,images/043702.jpg
8702,4,1,0,2,0,1,images/043703.jpg
8703,4,1,1,1,2,1,images/043704.jpg
8704,4,1,1,1,0,1,images/043705.jpg
8705,4,0,0,0,1,1,images/043706.jpg
8706,4,0,0,1,2,0,images/043707.jpg
8707,4,1,1,1,0,0,images/043708.jpg
8708,4,1,1,1,2,1,images/043709.jpg
8709,4,1,0,2,0,1,images/043710.jpg
8710,4,1,1,1,0,1,images/043711.jpg
8711,3,1,0,1,0,1,images/043712.jpg
8712,4,1,0,0,2,0,images/043713.jpg
8713,4,0,1,1,1,0,images/043714.jpg
8714,3,0,0,0,2,0,images/043715.jpg
8715,4,1,1,1,0,1,images/043716.jpg
8716,3,1,0,1,2,1,images/043717.jpg
8717,4,1,1,1,2,1,images/043718.jpg
8718,4,1,1,1,0,1,images/043719.jpg
8719,4,1,0,0,2,1,images/043720.jpg
8720,4,0,1,1,0,0,images/043721.jpg
8721,3,0,0,0,1,1,images/043722.jpg
8722,4,1,1,1,0,1,images/043723.jpg
8723,4,0,0,2,1,0,images/043724.jpg
8724,4,1,1,1,0,0,images/043725.jpg
8725,4,0,1,0,2,1,images/043726.jpg
8726,4,1,1,1,1,1,images/043727.jpg
8727,3,1,0,2,2,1,images/043728.jpg
8728,3,1,0,1,0,1,images/043729.jpg
8729,4,1,1,0,2,1,images/043730.jpg
8730,4,0,0,2,2,1,images/043731.jpg
8731,4,1,1,2,2,1,images/043732.jpg
8732,3,1,0,0,1,1,images/043733.jpg
8733,4,1,0,1,0,1,images/043734.jpg
8734,4,0,1,2,0,1,images/043735.jpg
8735,3,1,0,1,0,0,images/043736.jpg
8736,3,1,0,1,0,0,images/043737.jpg
8737,4,0,0,1,2,1,images/043738.jpg
8738,3,1,1,2,1,1,images/043739.jpg
8739,4,1,1,1,0,1,images/043740.jpg
8740,4,1,1,2,0,1,images/043741.jpg
8741,3,1,0,2,2,1,images/043742.jpg
8742,4,1,1,1,2,1,images/043743.jpg
8743,3,0,0,1,0,1,images/043744.jpg
8744,3,1,0,1,0,1,images/043745.jpg
8745,3,1,0,1,0,1,images/043746.jpg
8746,3,0,0,0,1,1,images/043747.jpg
8747,4,1,1,1,0,1,images/043748.jpg
8748,4,1,1,1,2,0,images/043749.jpg
8749,4,1,0,0,2,1,images/043750.jpg
8750,3,1,0,2,0,1,images/043751.jpg
8751,4,0,1,2,2,1,images/043752.jpg
8752,3,1,0,1,0,1,images/043753.jpg
8753,4,1,0,1,2,1,images/043754.jpg
8754,4,0,1,1,0,0,images/043755.jpg
8755,3,0,0,2,1,1,images/043756.jpg
8756,4,0,1,2,2,1,images/043757.jpg
8757,3,1,0,1,0,1,images/043758.jpg
8758,4,1,0,0,1,1,images/043759.jpg
8759,4,1,0,0,2,0,images/043760.jpg
8760,4,0,1,2,2,0,images/043761.jpg
8761,4,0,0,1,0,1,images/043762.jpg
8762,4,0,1,0,2,0,images/043763.jpg
8763,4,1,1,1,0,0,images/043764.jpg
8764,4,0,0,1,0,0,images/043765.jpg
8765,4,1,1,1,2,1,images/043766.jpg
8766,3,1,0,0,1,1,images/043767.jpg
8767,4,1,0,0,0,1,images/043768.jpg
8768,3,1,0,1,3,1,images/043769.jpg
8769,4,1,0,1,0,1,images/043770.jpg
8770,3,0,0,0,2,1,images/043771.jpg
8771,4,1,1,1,0,0,images/043772.jpg
8772,4,0,1,0,3,1,images/043773.jpg
8773,3,1,1,2,2,0,images/043774.jpg
8774,4,1,1,1,0,1,images/043775.jpg
8775,4,0,0,2,1,1,images/043776.jpg
8776,3,0,0,2,2,0,images/043777.jpg
8777,3,1,0,1,0,1,images/043778.jpg
8778,4,1,1,1,0,1,images/043779.jpg
8779,3,1,0,1,2,1,images/043780.jpg
8780,4,1,0,2,2,1,images/043781.jpg
8781,4,1,0,2,0,0,images/043782.jpg
8782,3,1,0,1,0,0,images/043783.jpg
8783,4,1,1,0,1,1,images/043784.jpg
8784,4,1,0,2,1,1,images/043785.jpg
8785,3,1,0,0,2,1,images/043786.jpg
8786,3,1,0,2,2,1,images/043787.jpg
8787,3,1,0,1,2,1,images/043788.jpg
8788,4,1,0,0,2,1,images/043789.jpg
8789,4,1,1,2,2,1,images/043790.jpg
8790,3,0,0,1,0,0,images/043791.jpg
8791,3,1,1,2,2,1,images/043792.jpg
8792,3,1,0,0,1,1,images/043793.jpg
8793,0,0,0,0,1,1,images/043794.jpg
8794,4,0,0,0,3,0,images/043795.jpg
8795,4,0,0,2,3,1,images/043796.jpg
8796,4,1,0,0,0,0,images/043797.jpg
8797,3,1,0,1,0,1,images/043798.jpg
8798,4,1,0,2,0,0,images/043799.jpg
8799,4,1,0,2,2,0,images/043800.jpg
8800,3,1,0,2,0,0,images/043801.jpg
8801,3,0,0,0,1,1,images/043802.jpg
8802,3,1,0,1,2,1,images/043803.jpg
8803,4,1,1,1,0,1,images/043804.jpg
8804,4,1,0,1,0,1,images/043805.jpg
8805,3,0,0,0,2,1,images/043806.jpg
8806,4,1,0,1,0,0,images/043807.jpg
8807,4,0,0,2,2,1,images/043808.jpg
8808,4,1,0,1,0,1,images/043809.jpg
8809,4,1,0,0,2,1,images/043810.jpg
8810,4,0,1,1,0,0,images/043811.jpg
8811,4,1,0,1,0,1,images/043812.jpg
8812,0,0,0,0,1,1,images/043813.jpg
8813,3,1,0,0,0,1,images/043814.jpg
8814,4,0,0,0,2,0,images/043815.jpg
8815,4,1,1,1,0,1,images/043816.jpg
8816,4,1,1,1,0,1,images/043817.jpg
8817,3,1,0,1,0,1,images/043818.jpg
8818,3,1,0,1,0,1,images/043819.jpg
8819,3,1,0,1,2,1,images/043820.jpg
8820,4,1,1,1,2,0,images/043821.jpg
8821,4,0,1,2,0,0,images/043822.jpg
8822,4,1,1,2,2,1,images/043823.jpg
8823,4,1,0,0,3,1,images/043824.jpg
8824,4,0,1,1,1,0,images/043825.jpg
8825,4,1,0,1,2,0,images/043826.jpg
8826,4,1,0,2,1,1,images/043827.jpg
8827,4,1,0,1,0,1,images/043828.jpg
8828,4,1,1,1,0,1,images/043829.jpg
8829,3,1,0,2,0,0,images/043830.jpg
8830,4,1,1,1,2,1,images/043831.jpg
8831,4,1,1,1,0,0,images/043832.jpg
8832,4,1,1,1,0,1,images/043833.jpg
8833,4,0,0,2,2,1,images/043834.jpg
8834,4,1,0,1,0,1,images/043835.jpg
8835,4,1,1,1,1,0,images/043836.jpg
8836,4,0,1,2,2,1,images/043837.jpg
8837,3,0,0,2,0,0,images/043838.jpg
8838,4,1,0,2,2,1,images/043839.jpg
8839,4,0,0,2,1,1,images/043840.jpg
8840,3,0,0,2,0,0,images/043841.jpg
8841,4,1,1,1,3,0,images/043842.jpg
8842,4,0,0,2,1,1,images/043843.jpg
8843,3,1,0,1,2,1,images/043844.jpg
8844,3,0,0,0,2,1,images/043845.jpg
8845,3,1,0,1,2,1,images/043846.jpg
8846,4,0,1,0,2,1,images/043847.jpg
8847,3,1,0,1,2,1,images/043848.jpg
8848,4,1,0,0,1,1,images/043849.jpg
8849,4,1,0,0,2,1,images/043850.jpg
8850,4,1,1,1,0,0,images/043851.jpg
8851,4,1,1,2,1,1,images/043852.jpg
8852,4,1,1,1,1,1,images/043853.jpg
8853,3,0,0,0,2,1,images/043854.jpg
8854,4,1,1,2,0,0,images/043855.jpg
8855,4,0,1,2,0,0,images/043856.jpg
8856,3,1,0,1,0,1,images/043857.jpg
8857,4,1,1,1,2,1,images/043858.jpg
8858,4,1,1,2,2,1,images/043859.jpg
8859,4,0,0,0,1,1,images/043860.jpg
8860,4,1,0,2,0,1,images/043861.jpg
8861,4,0,0,2,2,0,images/043862.jpg
8862,4,1,1,0,2,1,images/043863.jpg
8863,4,1,1,1,0,0,images/043864.jpg
8864,4,0,0,2,2,0,images/043865.jpg
8865,4,0,0,1,0,0,images/043866.jpg
8866,3,0,0,1,0,0,images/043867.jpg
8867,3,1,0,1,0,1,images/043868.jpg
8868,4,0,1,2,1,1,images/043869.jpg
8869,4,1,0,1,2,1,images/043870.jpg
8870,4,1,0,2,2,1,images/043871.jpg
8871,4,1,1,1,0,1,images/043872.jpg
8872,4,1,0,2,0,1,images/043873.jpg
8873,4,0,0,0,1,1,images/043874.jpg
8874,4,1,0,0,0,1,images/043875.jpg
8875,3,0,0,0,2,1,images/043876.jpg
8876,3,1,0,0,1,1,images/043877.jpg
8877,3,1,0,2,2,1,images/043878.jpg
8878,4,0,1,1,2,1,images/043879.jpg
8879,4,1,1,0,0,1,images/043880.jpg
8880,4,0,0,2,2,0,images/043881.jpg
8881,3,1,0,2,1,1,images/043882.jpg
8882,4,1,0,0,2,1,images/043883.jpg
8883,4,0,1,2,2,1,images/043884.jpg
8884,4,1,1,1,0,0,images/043885.jpg
8885,3,1,0,2,3,0,images/043886.jpg
8886,3,1,1,0,2,1,images/043887.jpg
8887,3,0,0,0,1,1,images/043888.jpg
8888,4,1,0,0,2,1,images/043889.jpg
8889,4,0,0,2,2,1,images/043890.jpg
8890,4,1,1,1,2,1,images/043891.jpg
8891,4,0,0,0,2,1,images/043892.jpg
8892,3,1,0,1,2,1,images/043893.jpg
8893,3,1,0,1,0,1,images/043894.jpg
8894,3,1,0,1,2,1,images/043895.jpg
8895,3,0,0,2,1,0,images/043896.jpg
8896,3,0,0,1,2,1,images/043897.jpg
8897,4,1,1,1,3,1,images/043898.jpg
8898,3,1,0,1,1,1,images/043899.jpg
8899,4,0,1,1,1,1,images/043900.jpg
8900,4,1,0,1,2,1,images/043901.jpg
8901,4,1,0,1,0,1,images/043902.jpg
8902,4,1,0,2,2,1,images/043903.jpg
8903,4,1,0,2,3,1,images/043904.jpg
8904,4,0,1,2,3,0,images/043905.jpg
8905,3,0,0,0,3,0,images/043906.jpg
8906,4,0,0,0,2,1,images/043907.jpg
8907,4,1,0,1,3,1,images/043908.jpg
8908,3,0,0,0,1,1,images/043909.jpg
8909,4,0,1,1,3,1,images/043910.jpg
8910,4,0,0,0,1,0,images/043911.jpg
8911,4,1,0,1,0,1,images/043912.jpg
8912,4,1,0,1,2,1,images/043913.jpg
8913,4,0,1,2,2,0,images/043914.jpg
8914,3,1,0,0,0,1,images/043915.jpg
8915,4,1,0,2,3,0,images/043916.jpg
8916,4,1,0,1,2,1,images/043917.jpg
8917,4,1,0,1,0,1,images/043918.jpg
8918,3,0,0,0,0,0,images/043919.jpg
8919,3,1,0,0,2,1,images/043920.jpg
8920,4,0,0,0,1,1,images/043921.jpg
8921,4,1,0,2,0,1,images/043922.jpg
8922,4,1,1,1,2,1,images/043923.jpg
8923,4,1,1,1,0,1,images/043924.jpg
8924,4,0,0,1,0,0,images/043925.jpg
8925,4,1,1,1,2,0,images/043926.jpg
8926,4,0,0,0,2,1,images/043927.jpg
8927,4,0,0,1,0,1,images/043928.jpg
8928,4,1,0,1,2,1,images/043929.jpg
8929,4,1,0,1,0,1,images/043930.jpg
8930,4,1,1,1,3,1,images/043931.jpg
8931,4,1,0,2,1,1,images/043932.jpg
8932,3,1,0,1,0,1,images/043933.jpg
8933,4,0,0,1,1,1,images/043934.jpg
8934,4,0,1,0,0,1,images/043935.jpg
8935,4,1,0,1,0,1,images/043936.jpg
8936,4,1,1,1,2,1,images/043937.jpg
8937,3,1,0,1,0,1,images/043938.jpg
